Source,Target
67,7185
67,7437
67,7704
67,7928
67,7943
67,8010
67,8048
67,8068
67,8100
67,8147
67,8313
67,8936
67,9050
67,9082
67,9445
67,11059
67,11097
67,11372
67,11556
67,12146
67,12148
127,1131
127,2605
127,2691
127,4142
127,4268
127,4473
127,5046
127,7185
127,8375
127,8820
127,9445
127,9448
127,9873
127,10223
127,10318
127,10586
127,11074
127,11555
127,11836
493,1627
493,1709
493,2679
493,2691
493,2825
493,3500
493,3679
493,4001
493,4062
493,4124
493,4260
493,4530
493,5814
493,5955
493,6500
493,6936
493,6951
493,7206
493,7224
493,7892
493,7963
493,8130
493,8220
493,8642
493,9781
493,9910
493,10264
493,10272
493,10675
493,10952
493,10971
493,11034
493,11176
493,11572
493,11599
493,11836
493,12081
4124,164
4124,1190
4124,1323
4124,2368
4124,3679
4124,7963
4124,8735
4124,8854
4124,9442
4124,10279
4124,11034
4124,11176
65,187
65,226
65,354
65,1062
65,1469
65,1647
65,1885
65,2582
65,2799
65,3665
65,3821
65,4004
65,4214
65,4641
65,4751
65,5319
65,5473
65,5735
65,5771
65,5836
65,5856
65,6166
65,6194
65,6350
65,6367
65,6647
65,7526
65,7688
65,7766
65,8000
65,9056
65,10798
65,11118
65,11660
65,11779
65,11782
187,458
187,665
187,2590
187,2597
187,2627
187,2774
187,2857
187,3073
187,3113
187,3132
187,3465
187,4108
187,4282
187,4366
187,4715
187,4983
187,5016
187,5282
187,5838
187,6221
187,6367
187,6576
187,6905
187,7456
187,7649
187,7726
187,7794
187,8597
187,9056
187,9712
187,9772
187,10136
187,10372
187,10452
187,10663
187,10806
187,11449
187,11639
226,439
226,589
226,593
226,824
226,1469
226,2649
226,2971
226,3041
226,3248
226,3821
226,4275
226,4678
226,4732
226,5133
226,6148
226,6350
226,6367
226,6922
226,7412
226,7683
226,7766
226,7843
226,7950
226,8510
226,8857
226,9344
226,10585
354,303
354,386
354,656
354,746
354,829
354,1469
354,1484
354,1496
354,1651
354,2794
354,2799
354,3508
354,3665
354,3858
354,4042
354,4507
354,4751
354,5291
354,5735
354,5771
354,5856
354,5944
354,6513
354,6622
354,7256
354,7947
354,8086
354,8166
354,8285
354,8988
354,9056
354,9564
354,10021
354,10082
354,10281
354,10787
354,11660
354,11779
1062,198
1062,449
1062,1485
1062,1671
1062,1704
1062,2608
1062,3149
1062,3665
1062,4282
1062,4914
1062,5239
1062,5319
1062,5658
1062,6126
1062,6367
1062,6393
1062,6884
1062,7016
1062,7042
1062,7317
1062,7682
1062,7861
1062,7922
1062,8000
1062,8076
1062,8682
1062,8968
1062,9561
1062,10128
1062,10224
1062,10260
1062,10300
1062,11162
1062,11779
1062,11885
1469,69
1469,213
1469,394
1469,402
1469,446
1469,582
1469,687
1469,1085
1469,1088
1469,1134
1469,1315
1469,1532
1469,1970
1469,2038
1469,2132
1469,2200
1469,2281
1469,2458
1469,2530
1469,2630
1469,3304
1469,3731
1469,3794
1469,3858
1469,4944
1469,5147
1469,5924
1469,6148
1469,6151
1469,6233
1469,6570
1469,6583
1469,7150
1469,7423
1469,7920
1469,7925
1469,8325
1469,8626
1469,8747
1469,8868
1469,9068
1469,9126
1469,9498
1469,9513
1469,9550
1469,9754
1469,10140
1469,10268
1469,10284
1469,10619
1469,10787
1469,10879
1469,11062
1469,11152
1469,11153
1469,11282
1469,11333
1469,11433
1469,11656
1469,11698
1469,11763
1469,11847
1647,66
1647,2669
1647,3665
1647,4969
1647,5073
1647,5319
1647,5771
1647,5856
1647,6153
1647,7634
1647,9540
1647,10519
1647,10742
1647,11151
1647,11779
1885,798
1885,896
1885,1076
1885,1396
1885,1804
1885,2007
1885,2520
1885,3069
1885,3300
1885,3305
1885,3811
1885,4004
1885,4177
1885,4282
1885,4584
1885,4756
1885,5067
1885,5119
1885,5197
1885,5812
1885,5836
1885,5924
1885,6090
1885,6134
1885,6458
1885,7051
1885,7075
1885,7298
1885,7341
1885,7697
1885,7935
1885,8055
1885,8161
1885,8268
1885,8406
1885,9116
1885,9136
1885,9188
1885,9251
1885,9480
1885,9664
1885,10284
1885,10453
1885,10628
1885,11296
1885,11434
1885,11450
1885,11655
1885,11755
1885,11886
1885,11894
1885,11939
1885,11955
2582,716
2582,783
2582,816
2582,879
2582,1067
2582,1075
2582,1304
2582,1553
2582,1657
2582,1962
2582,2153
2582,2161
2582,2180
2582,2196
2582,2614
2582,2716
2582,2752
2582,2781
2582,3021
2582,3064
2582,3133
2582,3360
2582,3443
2582,3599
2582,3657
2582,3689
2582,3879
2582,3963
2582,4040
2582,4140
2582,4299
2582,4360
2582,4478
2582,4641
2582,4809
2582,4854
2582,4875
2582,4986
2582,5058
2582,5146
2582,5396
2582,5400
2582,5679
2582,5726
2582,5730
2582,5754
2582,5898
2582,5918
2582,5985
2582,6097
2582,6099
2582,6166
2582,6232
2582,6393
2582,6698
2582,6757
2582,6771
2582,6815
2582,7549
2582,7573
2582,7851
2582,7899
2582,8166
2582,8232
2582,8597
2582,8652
2582,8668
2582,8822
2582,8848
2582,8910
2582,8968
2582,9010
2582,9068
2582,9191
2582,9540
2582,9559
2582,9933
2582,10008
2582,10136
2582,10253
2582,10798
2582,10814
2582,10850
2582,10882
2582,10983
2582,10994
2582,11069
2582,11182
2582,11210
2582,11280
2582,11311
2582,11449
2582,12079
2582,12091
2799,303
2799,338
2799,394
2799,420
2799,456
2799,504
2799,582
2799,600
2799,1484
2799,1651
2799,1671
2799,1687
2799,1737
2799,1830
2799,1907
2799,2470
2799,2696
2799,2952
2799,2966
2799,3486
2799,3508
2799,3521
2799,3665
2799,3823
2799,4214
2799,4507
2799,4550
2799,4650
2799,4844
2799,4847
2799,4984
2799,5022
2799,5147
2799,5189
2799,5319
2799,5339
2799,5517
2799,5640
2799,5770
2799,6194
2799,6335
2799,6514
2799,6647
2799,6861
2799,6883
2799,6997
2799,7177
2799,7256
2799,7656
2799,7688
2799,7947
2799,8086
2799,8285
2799,8303
2799,9018
2799,9564
2799,9585
2799,10082
2799,10339
2799,10376
2799,10492
2799,10627
2799,10731
2799,10787
2799,11049
2799,11113
2799,11154
2799,11495
2799,11595
2799,11779
2799,11860
2799,11937
2799,11972
3665,591
3665,1132
3665,3821
3665,4214
3665,4751
3665,4830
3665,5319
3665,5473
3665,5771
3665,5856
3665,6367
3665,8166
3665,9154
3665,9726
3665,10468
3665,11779
3665,11927
3821,327
3821,486
3821,824
3821,1576
3821,1972
3821,3006
3821,3019
3821,3248
3821,3810
3821,4048
3821,4297
3821,4507
3821,4678
3821,5450
3821,5634
3821,6308
3821,8190
3821,8631
3821,8845
3821,9183
3821,9247
3821,9535
3821,9544
3821,9577
3821,10433
3821,11135
3821,11550
3821,11779
4004,110
4004,167
4004,212
4004,394
4004,798
4004,1804
4004,2007
4004,2302
4004,2520
4004,3069
4004,3300
4004,3305
4004,3811
4004,4177
4004,4584
4004,5067
4004,5197
4004,5376
4004,5654
4004,5666
4004,5924
4004,6081
4004,6153
4004,6521
4004,6528
4004,7339
4004,7341
4004,7415
4004,7935
4004,7989
4004,8055
4004,8161
4004,8212
4004,8406
4004,8577
4004,8769
4004,8787
4004,8804
4004,9116
4004,9263
4004,10284
4004,10373
4004,10628
4004,11296
4004,11434
4004,11450
4004,11649
4004,11653
4004,11655
4004,11782
4004,11886
4004,11894
4214,1491
4214,2205
4214,3065
4214,4324
4214,4484
4214,5319
4214,6367
4214,7959
4214,10269
4214,11779
4641,579
4641,1359
4641,1466
4641,2419
4641,2590
4641,2627
4641,3061
4641,3103
4641,3283
4641,3689
4641,5545
4641,5856
4641,6035
4641,6166
4641,6269
4641,7526
4641,8040
4641,8492
4641,8611
4641,9191
4641,10332
4641,10798
4751,303
4751,501
4751,727
4751,1683
4751,1839
4751,2007
4751,2490
4751,2597
4751,2857
4751,3073
4751,4026
4751,4082
4751,4180
4751,4376
4751,4463
4751,4753
4751,4756
4751,4799
4751,5058
4751,5234
4751,5473
4751,5677
4751,5735
4751,5750
4751,5856
4751,6221
4751,6227
4751,6252
4751,6317
4751,6383
4751,6776
4751,6790
4751,7075
4751,7093
4751,7339
4751,7517
4751,9015
4751,9115
4751,9198
4751,9303
4751,9445
4751,9942
4751,10034
4751,10373
4751,10421
4751,10473
4751,10619
4751,11088
4751,11154
4751,11280
4751,11309
4751,11405
4751,11450
4751,11660
4751,11779
4751,12004
4751,12043
5319,961
5319,1408
5319,2259
5319,2419
5319,2849
5319,3155
5319,4105
5319,4269
5319,5022
5319,6194
5319,6335
5319,6367
5319,6684
5319,7281
5319,7688
5319,8537
5319,11779
5319,11860
5319,11972
5473,402
5473,1132
5473,2696
5473,3170
5473,3367
5473,4029
5473,4102
5473,4276
5473,4399
5473,4830
5473,4891
5473,4987
5473,5762
5473,6205
5473,6233
5473,6350
5473,7339
5473,7363
5473,9154
5473,10151
5473,10400
5473,10468
5473,10551
5473,10755
5473,11779
5735,5189
5735,5328
5735,5360
5735,5666
5735,5771
5735,5856
5735,6106
5735,6608
5735,6628
5735,6900
5735,10394
5735,11779
5771,520
5771,967
5771,1088
5771,1363
5771,1712
5771,1730
5771,2038
5771,2656
5771,3113
5771,3256
5771,3810
5771,4084
5771,4412
5771,4888
5771,4969
5771,5147
5771,5463
5771,5553
5771,5642
5771,5856
5771,6148
5771,6255
5771,6317
5771,6480
5771,7426
5771,8210
5771,8990
5771,9443
5771,10063
5771,10556
5771,12148
5836,504
5836,798
5836,896
5836,916
5836,1484
5836,1916
5836,2542
5836,3811
5836,4507
5836,4549
5836,4550
5836,4553
5836,5001
5836,5656
5836,6188
5836,7092
5836,7782
5836,8085
5836,8307
5836,8750
5836,9177
5836,9550
5836,10082
5836,10421
5836,10424
5836,10787
5836,11495
5836,11576
5836,11779
5856,746
5856,798
5856,2007
5856,2272
5856,3689
5856,3811
5856,3883
5856,4282
5856,5950
5856,5952
5856,6153
5856,6166
5856,7193
5856,7843
5856,8917
5856,9697
5856,10390
5856,10511
5856,10798
5856,10802
5856,11576
5856,11779
5856,11801
6166,388
6166,528
6166,797
6166,827
6166,848
6166,1288
6166,1466
6166,1476
6166,1586
6166,1669
6166,1830
6166,2281
6166,2627
6166,2858
6166,2976
6166,3103
6166,3283
6166,3641
6166,3673
6166,3675
6166,3689
6166,4164
6166,4536
6166,4851
6166,5003
6166,5108
6166,5189
6166,6343
6166,6481
6166,6548
6166,6883
6166,8334
6166,8534
6166,8669
6166,8992
6166,9062
6166,9070
6166,9191
6166,9321
6166,9361
6166,9436
6166,9459
6166,10248
6166,10798
6166,10909
6166,11153
6166,11504
6166,11672
6166,11817
6166,11956
6166,12001
6194,237
6194,338
6194,1296
6194,1592
6194,1964
6194,2542
6194,2924
6194,2938
6194,2966
6194,3147
6194,3465
6194,3542
6194,3556
6194,3607
6194,3862
6194,4099
6194,4145
6194,4188
6194,4403
6194,4488
6194,4507
6194,4550
6194,4618
6194,4661
6194,4703
6194,4844
6194,5022
6194,5070
6194,5337
6194,5353
6194,6102
6194,6122
6194,6276
6194,7081
6194,7254
6194,7353
6194,7690
6194,8110
6194,8240
6194,9018
6194,9561
6194,9623
6194,9919
6194,10113
6194,10256
6194,10702
6194,11070
6194,11373
6194,11569
6194,11605
6194,11779
6194,11816
6194,11972
6350,402
6350,579
6350,710
6350,894
6350,1182
6350,1804
6350,1828
6350,1994
6350,2005
6350,2696
6350,3013
6350,3367
6350,3768
6350,3811
6350,4612
6350,4798
6350,6036
6350,6171
6350,6326
6350,6327
6350,6613
6350,6765
6350,6973
6350,7019
6350,7346
6350,7363
6350,7398
6350,7843
6350,7856
6350,8289
6350,8782
6350,8857
6350,9531
6350,9600
6350,9675
6350,9689
6350,10302
6350,10396
6350,10443
6350,10468
6350,10787
6350,10992
6350,11198
6350,11274
6350,11722
6350,11931
6350,12122
6350,12129
6367,291
6367,600
6367,619
6367,737
6367,879
6367,932
6367,1379
6367,2148
6367,2482
6367,2669
6367,2716
6367,3248
6367,3455
6367,3467
6367,4282
6367,4399
6367,4490
6367,4645
6367,5098
6367,5104
6367,7412
6367,7766
6367,8234
6367,8538
6367,8707
6367,8753
6367,8822
6367,9056
6367,9515
6367,9676
6367,10531
6367,10840
6367,11118
6367,11532
6367,11779
6367,12049
6647,72
6647,109
6647,202
6647,310
6647,564
6647,919
6647,1010
6647,1012
6647,1052
6647,1828
6647,1830
6647,2141
6647,2281
6647,2297
6647,2315
6647,2813
6647,2817
6647,2832
6647,2926
6647,3043
6647,3455
6647,3626
6647,3746
6647,3750
6647,3773
6647,4033
6647,4084
6647,4267
6647,4361
6647,4423
6647,4429
6647,4596
6647,4844
6647,4984
6647,5022
6647,5169
6647,5345
6647,5432
6647,5498
6647,5501
6647,5843
6647,6188
6647,6468
6647,6582
6647,6704
6647,6795
6647,6807
6647,6861
6647,6884
6647,6900
6647,6997
6647,7034
6647,7043
6647,7220
6647,7419
6647,7454
6647,7591
6647,7697
6647,7823
6647,7840
6647,7867
6647,7998
6647,8128
6647,8173
6647,8190
6647,8204
6647,8212
6647,8418
6647,8662
6647,8785
6647,8801
6647,9213
6647,9257
6647,9435
6647,9500
6647,9581
6647,9606
6647,9708
6647,9918
6647,10194
6647,10403
6647,10471
6647,10597
6647,10613
6647,10713
6647,10720
6647,11045
6647,11396
6647,11404
6647,11785
6647,11919
6647,11971
6647,11972
7526,3075
7526,10798
7526,11182
7688,243
7688,338
7688,582
7688,942
7688,1144
7688,1694
7688,2094
7688,2701
7688,3004
7688,3166
7688,3645
7688,3922
7688,5156
7688,5666
7688,5952
7688,6233
7688,7133
7688,7634
7688,7682
7688,8161
7688,8990
7688,9095
7688,9748
7688,10048
7688,10882
7688,10890
7688,11779
7766,85
7766,619
7766,684
7766,737
7766,875
7766,879
7766,1585
7766,2148
7766,2482
7766,2501
7766,2614
7766,2716
7766,2935
7766,3013
7766,3467
7766,4399
7766,4490
7766,4645
7766,4868
7766,5073
7766,5098
7766,5747
7766,6043
7766,6148
7766,6151
7766,6211
7766,6540
7766,7193
7766,7398
7766,7412
7766,7721
7766,7729
7766,7843
7766,7958
7766,8234
7766,8325
7766,8707
7766,9063
7766,9607
7766,10140
7766,10235
7766,10243
7766,10426
7766,10687
7766,10903
7766,11525
8000,198
8000,449
8000,1485
8000,1704
8000,2141
8000,2547
8000,2608
8000,3124
8000,3149
8000,3568
8000,3824
8000,3862
8000,4282
8000,4390
8000,4914
8000,5658
8000,6056
8000,6126
8000,6393
8000,6434
8000,6884
8000,7861
8000,7922
8000,7989
8000,8076
8000,8214
8000,8682
8000,8968
8000,9580
8000,9633
8000,10128
8000,10224
8000,10260
8000,10293
8000,10300
8000,10307
8000,10476
8000,11162
8000,11210
8000,11509
8000,11779
8000,11816
9056,829
9056,1669
9056,2165
9056,2433
9056,2774
9056,4046
9056,4282
9056,4553
9056,5570
9056,6414
9056,7239
9056,7697
9056,7947
9056,9191
9056,10014
9056,10021
9056,10082
9056,10731
9056,11296
9056,11779
9056,11782
10798,80
10798,215
10798,716
10798,1167
10798,1280
10798,1637
10798,1702
10798,1767
10798,1828
10798,1888
10798,3021
10798,3103
10798,3283
10798,3689
10798,3773
10798,4129
10798,4175
10798,4429
10798,4676
10798,4717
10798,5125
10798,5218
10798,5345
10798,5509
10798,5521
10798,5578
10798,5983
10798,6103
10798,6184
10798,6240
10798,6414
10798,6415
10798,6704
10798,6777
10798,7823
10798,9073
10798,9104
10798,9535
10798,9695
10798,9772
10798,10011
10798,10714
10798,10773
10798,11045
11118,104
11118,172
11118,388
11118,476
11118,528
11118,579
11118,716
11118,774
11118,1144
11118,1775
11118,2196
11118,2685
11118,2891
11118,3001
11118,3024
11118,3310
11118,3382
11118,4507
11118,4581
11118,4651
11118,4842
11118,4851
11118,4990
11118,5546
11118,5711
11118,5802
11118,5896
11118,5983
11118,6205
11118,6481
11118,6508
11118,7127
11118,7232
11118,7443
11118,7672
11118,7947
11118,7950
11118,7965
11118,8182
11118,8303
11118,8378
11118,8437
11118,8453
11118,8534
11118,8586
11118,8611
11118,8801
11118,8983
11118,9086
11118,9304
11118,9444
11118,9462
11118,9466
11118,9518
11118,9697
11118,9762
11118,10181
11118,10274
11118,10311
11118,10421
11118,10453
11118,10612
11118,10838
11118,11045
11118,11175
11118,11214
11118,11413
11118,12001
11118,12091
11660,3657
11660,8018
11660,11779
11779,2550
11779,2857
11779,3657
11779,4463
11779,5058
11779,5146
11779,5666
11779,5677
11779,6227
11779,6884
11779,7093
11779,7750
11779,7863
11779,8166
11779,8204
11779,10339
11779,10619
11779,11088
11779,11154
11779,11309
11779,11972
11782,394
11782,798
11782,828
11782,1057
11782,1804
11782,3013
11782,3300
11782,3305
11782,3811
11782,4282
11782,4399
11782,4584
11782,4772
11782,4921
11782,5666
11782,5901
11782,6151
11782,6233
11782,6458
11782,6677
11782,6765
11782,7193
11782,7415
11782,7818
11782,8142
11782,8161
11782,8687
11782,8769
11782,8787
11782,9078
11782,9188
11782,9634
11782,10021
11782,10148
11782,10424
11782,11142
11782,11509
11782,11643
11782,11649
11782,11653
66,394
66,1737
66,2278
66,2718
66,2824
66,3094
66,3120
66,6011
66,7059
66,7479
66,8417
66,8428
66,8923
66,9182
66,9644
66,10140
66,10373
66,10423
66,11433
394,687
394,1287
394,2302
394,2824
394,3305
394,3467
394,5666
394,5924
394,6011
394,6134
394,6148
394,6795
394,7127
394,7415
394,7947
394,8142
394,8161
394,8417
394,8638
394,8923
394,9149
394,9182
394,9436
394,10148
394,10373
394,10412
394,10679
1737,91
1737,529
1737,684
1737,896
1737,910
1737,1630
1737,2278
1737,2696
1737,2718
1737,3013
1737,3311
1737,3742
1737,4771
1737,4851
1737,5770
1737,6081
1737,6151
1737,6540
1737,7059
1737,7138
1737,7193
1737,7843
1737,8325
1737,8923
1737,9692
1737,10243
1737,10362
1737,10423
1737,11106
1737,11154
1737,11184
1737,11704
2278,529
2278,910
2278,2264
2278,3742
2278,4995
2278,5542
2278,7132
2278,7499
2278,8923
2278,10423
2278,11106
2278,11184
2278,11704
2718,2966
2718,3601
2718,3742
2718,3858
2718,3873
2718,5243
2718,5993
2718,7059
2718,7778
2718,8271
2718,8923
2718,9692
2718,9892
2718,10758
2718,11538
2824,225
2824,402
2824,591
2824,952
2824,1073
2824,1075
2824,1241
2824,1643
2824,1688
2824,1804
2824,1828
2824,1852
2824,2196
2824,2281
2824,4754
2824,5542
2824,5924
2824,5952
2824,6233
2824,6458
2824,6831
2824,6864
2824,7363
2824,7644
2824,7746
2824,8142
2824,8161
2824,8300
2824,8453
2824,8489
2824,8626
2824,8638
2824,8990
2824,9560
2824,9689
2824,9987
2824,10082
2824,10173
2824,10194
2824,10284
2824,10373
2824,10468
2824,10619
2824,10992
2824,11296
2824,11333
2824,11504
2824,11722
2824,11974
2824,12086
3094,327
3094,983
3094,1485
3094,1904
3094,1923
3094,2474
3094,2688
3094,2935
3094,3106
3094,3416
3094,3844
3094,4200
3094,4392
3094,4449
3094,4678
3094,4765
3094,4991
3094,5823
3094,5973
3094,6174
3094,7729
3094,7826
3094,8679
3094,8797
3094,8869
3094,8932
3094,9991
3120,141
3120,476
3120,611
3120,737
3120,1284
3120,2088
3120,2275
3120,2334
